,StockID,ending_date,up_prob,ret_val,MarketCap
0,USDT_1000SHIB_perpetual_swap,2023-06-01,0.65988255,0.017251566,8463.0
1,USDT_1000SHIB_perpetual_swap,2023-07-01,0.5912008,0.0010460251,7648.0
2,USDT_1000SHIB_perpetual_swap,2023-08-01,0.40089712,-0.033428166,8436.0
3,USDT_1000SHIB_perpetual_swap,2023-09-01,0.51076597,-0.00836184,7893.0
4,USDT_1000SHIB_perpetual_swap,2023-10-01,0.44546977,-0.027500996,7527.0
5,USDT_1000SHIB_perpetual_swap,2023-11-01,0.44809288,-0.014901076,7986.0
6,USDT_1000SHIB_perpetual_swap,2023-12-01,0.5886747,0.019584429,8374.0
7,USDT_ADA_perpetual_swap,2023-06-01,0.64244217,0.037585735,364500.0
8,USDT_ADA_perpetual_swap,2023-07-01,0.47192016,-0.0013675214,292500.0
9,USDT_ADA_perpetual_swap,2023-08-01,0.39985505,-0.036070853,310500.0
10,USDT_ADA_perpetual_swap,2023-09-01,0.61846733,0.0035280283,255100.0
11,USDT_ADA_perpetual_swap,2023-10-01,0.42010966,-0.023702031,265800.0
12,USDT_ADA_perpetual_swap,2023-11-01,0.5484022,0.050357375,307800.0
13,USDT_ADA_perpetual_swap,2023-12-01,0.618766,0.036401454,384600.0
14,USDT_BNB_perpetual_swap,2023-06-01,0.6434527,0.007570544,305130000.0
15,USDT_BNB_perpetual_swap,2023-07-01,0.46885324,-0.0053204354,248100000.0
16,USDT_BNB_perpetual_swap,2023-08-01,0.47314158,-0.029081961,247920000.0
17,USDT_BNB_perpetual_swap,2023-09-01,0.6077567,0.0032291277,213680000.0
18,USDT_BNB_perpetual_swap,2023-10-01,0.46430358,-0.0151633145,218290000.0
19,USDT_BNB_perpetual_swap,2023-11-01,0.47124076,0.017093267,228160000.0
20,USDT_BNB_perpetual_swap,2023-12-01,0.5780949,0.0030177126,228650000.0
21,USDT_DOGE_perpetual_swap,2023-06-01,0.63185287,0.016386556,71400.0
22,USDT_DOGE_perpetual_swap,2023-07-01,0.5046469,-0.0068593114,68520.0
23,USDT_DOGE_perpetual_swap,2023-08-01,0.45185357,-0.050524432,78180.0
24,USDT_DOGE_perpetual_swap,2023-09-01,0.51110756,-0.0061080656,63850.0
25,USDT_DOGE_perpetual_swap,2023-10-01,0.4277362,-0.018512659,63200.0
26,USDT_DOGE_perpetual_swap,2023-11-01,0.4211224,-0.015498262,69040.0
27,USDT_DOGE_perpetual_swap,2023-12-01,0.5922814,0.02929269,83980.0
28,USDT_LDO_perpetual_swap,2023-06-01,0.5425433,0.10560169,2083300.0
29,USDT_LDO_perpetual_swap,2023-07-01,0.5245769,-0.0037877017,2138500.0
30,USDT_LDO_perpetual_swap,2023-08-01,0.4302493,-0.04804234,1946200.0
31,USDT_LDO_perpetual_swap,2023-09-01,0.5861129,-0.0028084384,1531100.0
32,USDT_LDO_perpetual_swap,2023-10-01,0.40525675,-0.076128654,1694500.0
33,USDT_LDO_perpetual_swap,2023-11-01,0.41800395,-0.06811195,1886600.0
34,USDT_LDO_perpetual_swap,2023-12-01,0.6192163,0.018491402,2390300.0
35,USDT_LINK_perpetual_swap,2023-06-01,0.6719852,0.017026644,6343000.0
36,USDT_LINK_perpetual_swap,2023-07-01,0.5949255,0.0055342047,6505000.0
37,USDT_LINK_perpetual_swap,2023-08-01,0.41026798,-0.038582265,7646000.0
38,USDT_LINK_perpetual_swap,2023-09-01,0.6049775,0.0053899274,5937000.0
39,USDT_LINK_perpetual_swap,2023-10-01,0.47058973,-0.07118013,8050000.0
40,USDT_LINK_perpetual_swap,2023-12-01,0.6012863,0.06648015,15012000.0
41,USDT_MATIC_perpetual_swap,2023-06-01,0.6303873,0.012265107,888700.0
42,USDT_MATIC_perpetual_swap,2023-07-01,0.6113685,0.007089056,677100.0
43,USDT_MATIC_perpetual_swap,2023-08-01,0.44668627,-0.031156637,702900.0
44,USDT_MATIC_perpetual_swap,2023-09-01,0.56887686,0.00037002776,540500.0
45,USDT_MATIC_perpetual_swap,2023-10-01,0.39713174,-0.03796801,568900.0
46,USDT_MATIC_perpetual_swap,2023-11-01,0.47608146,-0.012678998,670400.0
47,USDT_MATIC_perpetual_swap,2023-12-01,0.6040164,0.020122485,800100.0
48,USDT_SOL_perpetual_swap,2023-06-01,0.6158292,0.036843646,20492000.0
49,USDT_SOL_perpetual_swap,2023-07-01,0.5917301,0.03903038,18729000.0
50,USDT_SOL_perpetual_swap,2023-08-01,0.41615397,-0.0378064,24070000.0
51,USDT_SOL_perpetual_swap,2023-09-01,0.639101,0.0079652425,19334000.0
52,USDT_SOL_perpetual_swap,2023-10-01,0.379381,-0.021301528,23895000.0
53,USDT_SOL_perpetual_swap,2023-11-01,0.4633411,-0.031110898,41561000.0
54,USDT_SOL_perpetual_swap,2023-12-01,0.5970539,0.07001957,59769000.0
55,USDT_XRP_perpetual_swap,2023-06-01,0.54018384,0.036517963,506600.0
56,USDT_XRP_perpetual_swap,2023-07-01,0.60931927,0.023236165,473400.0
57,USDT_XRP_perpetual_swap,2023-08-01,0.41688332,-0.03234463,708000.0
58,USDT_XRP_perpetual_swap,2023-09-01,0.61739457,0.0012048193,498000.0
59,USDT_XRP_perpetual_swap,2023-10-01,0.43471843,-0.022501906,524400.0
60,USDT_XRP_perpetual_swap,2023-11-01,0.42208737,-0.0044305874,609400.0
61,USDT_XRP_perpetual_swap,2023-12-01,0.61742747,0.014348606,613300.0
62,USD_1000SHIB_perpetual_swap,2023-06-01,0.65988255,0.017251566,8463.0
63,USD_1000SHIB_perpetual_swap,2023-07-01,0.5912008,0.0010460251,7648.0
64,USD_1000SHIB_perpetual_swap,2023-08-01,0.40089712,-0.033428166,8436.0
65,USD_1000SHIB_perpetual_swap,2023-09-01,0.51076597,-0.00836184,7893.0
66,USD_1000SHIB_perpetual_swap,2023-10-01,0.44546977,-0.027500996,7527.0
67,USD_1000SHIB_perpetual_swap,2023-11-01,0.44809288,-0.014901076,7986.0
68,USD_1000SHIB_perpetual_swap,2023-12-01,0.5886747,0.019584429,8374.0
69,USD_ADA_perpetual_swap,2023-06-01,0.64244217,0.037585735,364500.0
70,USD_ADA_perpetual_swap,2023-07-01,0.47192016,-0.0013675214,292500.0
71,USD_ADA_perpetual_swap,2023-08-01,0.39985505,-0.036070853,310500.0
72,USD_ADA_perpetual_swap,2023-09-01,0.61846733,0.0035280283,255100.0
73,USD_ADA_perpetual_swap,2023-10-01,0.42010966,-0.023702031,265800.0
74,USD_ADA_perpetual_swap,2023-11-01,0.5484022,0.050357375,307800.0
75,USD_ADA_perpetual_swap,2023-12-01,0.618766,0.036401454,384600.0
76,USD_BNB_perpetual_swap,2023-01-01,0.5800868,0.0039676046,244480000.0
77,USD_BNB_perpetual_swap,2023-02-01,0.59265447,0.020125985,317500000.0
78,USD_BNB_perpetual_swap,2023-03-01,0.56240404,-0.009283119,302700000.0
79,USD_BNB_perpetual_swap,2023-04-01,0.47968286,-0.0036854646,314750000.0
80,USD_BNB_perpetual_swap,2023-05-01,0.46939796,-0.019584551,328320000.0
81,USD_BNB_perpetual_swap,2023-06-01,0.63050103,0.007570544,305130000.0
82,USD_BNB_perpetual_swap,2023-07-01,0.46885324,-0.0053204354,248100000.0
83,USD_BNB_perpetual_swap,2023-08-01,0.47314158,-0.029081961,247920000.0
84,USD_BNB_perpetual_swap,2023-09-01,0.6077567,0.0032291277,213680000.0
85,USD_BNB_perpetual_swap,2023-10-01,0.46430358,-0.0151633145,218290000.0
86,USD_BNB_perpetual_swap,2023-11-01,0.47124076,0.017093267,228160000.0
87,USD_BNB_perpetual_swap,2023-12-01,0.5780949,0.0030177126,228650000.0
88,USD_BTC_perpetual_swap,2023-01-01,0.5333633,0.0036660687,16611800000.0
89,USD_BTC_perpetual_swap,2023-02-01,0.49430165,-0.009648605,23734000000.0
90,USD_BTC_perpetual_swap,2023-03-01,0.50407827,-0.007753643,23640500000.0
91,USD_BTC_perpetual_swap,2023-04-01,0.44316024,-0.009241358,28448200000.0
92,USD_BTC_perpetual_swap,2023-05-01,0.5830943,0.021143818,28074400000.0
93,USD_BTC_perpetual_swap,2023-06-01,0.6412861,0.015970364,26805900000.0
94,USD_BTC_perpetual_swap,2023-07-01,0.540975,0.0018934315,30579400000.0
95,USD_BTC_perpetual_swap,2023-08-01,0.4480471,-0.018907012,29735000000.0
96,USD_BTC_perpetual_swap,2023-09-01,0.5692717,0.0019451032,25808400000.0
97,USD_BTC_perpetual_swap,2023-10-01,0.4390295,-0.013912814,27981400000.0
98,USD_BTC_perpetual_swap,2023-11-01,0.51881367,-0.014339152,35448400000.0
99,USD_BTC_perpetual_swap,2023-12-01,0.6026789,0.020437669,38663900000.0
100,USD_DOGE_perpetual_swap,2023-01-01,0.55662787,0.016939502,70250.0
101,USD_DOGE_perpetual_swap,2023-02-01,0.50409585,-0.034559526,94330.0
102,USD_DOGE_perpetual_swap,2023-03-01,0.4997697,-0.017195122,82000.0
103,USD_DOGE_perpetual_swap,2023-05-01,0.44703054,-0.00076151796,78790.0
104,USD_DOGE_perpetual_swap,2023-06-01,0.63294286,0.016386556,71400.0
105,USD_DOGE_perpetual_swap,2023-07-01,0.5046469,-0.0068593114,68520.0
106,USD_DOGE_perpetual_swap,2023-08-01,0.45185357,-0.050524432,78180.0
107,USD_DOGE_perpetual_swap,2023-09-01,0.51110756,-0.0061080656,63850.0
108,USD_DOGE_perpetual_swap,2023-10-01,0.4277362,-0.018512659,63200.0
109,USD_DOGE_perpetual_swap,2023-11-01,0.4211224,-0.015498262,69040.0
110,USD_DOGE_perpetual_swap,2023-12-01,0.5922814,0.02929269,83980.0
111,USD_ETH_perpetual_swap,2023-01-01,0.56659424,0.010942705,1200800000.0
112,USD_ETH_perpetual_swap,2023-02-01,0.54179084,0.000931025,1643350000.0
113,USD_ETH_perpetual_swap,2023-03-01,0.4778027,-0.010884967,1665600000.0
114,USD_ETH_perpetual_swap,2023-04-01,0.4969601,-0.013872178,1820190000.0
115,USD_ETH_perpetual_swap,2023-05-01,0.5305828,0.020797616,1831460000.0
116,USD_ETH_perpetual_swap,2023-06-01,0.57690704,0.024495631,1860740000.0
117,USD_ETH_perpetual_swap,2023-07-01,0.59317017,0.0076951054,1924600000.0
118,USD_ETH_perpetual_swap,2023-08-01,0.49258032,-0.019143118,1875870000.0
119,USD_ETH_perpetual_swap,2023-09-01,0.6031788,0.0044625048,1629130000.0
120,USD_ETH_perpetual_swap,2023-10-01,0.41278648,-0.04053781,1734430000.0
121,USD_ETH_perpetual_swap,2023-11-01,0.4952096,-0.025753673,1848280000.0
122,USD_ETH_perpetual_swap,2023-12-01,0.6349042,0.037882127,2087000000.0
123,USD_LDO_perpetual_swap,2023-06-01,0.5425433,0.10560169,2083300.0
124,USD_LDO_perpetual_swap,2023-07-01,0.5245769,-0.0037877017,2138500.0
125,USD_LDO_perpetual_swap,2023-08-01,0.4302493,-0.04804234,1946200.0
126,USD_LDO_perpetual_swap,2023-09-01,0.5861129,-0.0028084384,1531100.0
127,USD_LDO_perpetual_swap,2023-10-01,0.40525675,-0.076128654,1694500.0
0,USD_LDO_perpetual_swap,2023-11-01,0.41800395,-0.06811195,1886600.0
1,USD_LDO_perpetual_swap,2023-12-01,0.6192163,0.018491402,2390300.0
2,USD_LINK_perpetual_swap,2023-06-01,0.6719852,0.017026644,6343000.0
3,USD_LINK_perpetual_swap,2023-07-01,0.5949255,0.0055342047,6505000.0
4,USD_LINK_perpetual_swap,2023-08-01,0.41026798,-0.038582265,7646000.0
5,USD_LINK_perpetual_swap,2023-09-01,0.6049775,0.0053899274,5937000.0
6,USD_LINK_perpetual_swap,2023-10-01,0.47058973,-0.07118013,8050000.0
7,USD_LINK_perpetual_swap,2023-12-01,0.6012863,0.06648015,15012000.0
8,USD_MATIC_perpetual_swap,2023-06-01,0.6303873,0.012265107,888700.0
9,USD_MATIC_perpetual_swap,2023-07-01,0.6113685,0.007089056,677100.0
10,USD_MATIC_perpetual_swap,2023-08-01,0.44668627,-0.031156637,702900.0
11,USD_MATIC_perpetual_swap,2023-09-01,0.56887686,0.00037002776,540500.0
12,USD_MATIC_perpetual_swap,2023-10-01,0.39713174,-0.03796801,568900.0
13,USD_MATIC_perpetual_swap,2023-11-01,0.47608146,-0.012678998,670400.0
14,USD_MATIC_perpetual_swap,2023-12-01,0.6040164,0.020122485,800100.0
15,USD_SOL_perpetual_swap,2023-06-01,0.6158292,0.036843646,20492000.0
16,USD_SOL_perpetual_swap,2023-07-01,0.5917301,0.03903038,18729000.0
17,USD_SOL_perpetual_swap,2023-08-01,0.41615397,-0.0378064,24070000.0
18,USD_SOL_perpetual_swap,2023-09-01,0.639101,0.0079652425,19334000.0
19,USD_SOL_perpetual_swap,2023-10-01,0.379381,-0.021301528,23895000.0
20,USD_SOL_perpetual_swap,2023-11-01,0.4633411,-0.031110898,41561000.0
21,USD_SOL_perpetual_swap,2023-12-01,0.5970539,0.07001957,59769000.0
22,USD_XRP_perpetual_swap,2023-06-01,0.54018384,0.036517963,506600.0
23,USD_XRP_perpetual_swap,2023-07-01,0.60931927,0.023236165,473400.0
24,USD_XRP_perpetual_swap,2023-08-01,0.41688332,-0.03234463,708000.0
25,USD_XRP_perpetual_swap,2023-09-01,0.61739457,0.0012048193,498000.0
26,USD_XRP_perpetual_swap,2023-10-01,0.43471843,-0.022501906,524400.0
27,USD_XRP_perpetual_swap,2023-11-01,0.42208737,-0.0044305874,609400.0
28,USD_XRP_perpetual_swap,2023-12-01,0.61742747,0.014348606,613300.0
